verdict	suspect	suspect_count	candidate	candidate_count	freq_ratio	candidate_in_lexicon	confidence
both-known	ΔΑΣΚΑΛΕ	2	ΔΑΣΚΑΛΟ	7	3.5	True	low
both-known	ΧΤΗΜΑ	2	ΚΤΗΜΑ	7	3.5	True	low
both-known	ΚΟΙΝΩΝΙΚΟΣ	2	ΚΟΙΝΩΝΙΚΕΣ	7	3.5	True	low
both-known	ΡΕΜΑΤΟΣ	2	ΓΕΜΑΤΟΣ	7	3.5	True	low
both-known	ΚΑΚΕΣ	2	ΚΑΚΟΣ	7	3.5	True	low
both-known	ΑΡΧΙΤΕΚΤΟΝΕΣ	2	ΑΡΧΙΤΕΚΤΟΝΟΣ	7	3.5	True	low
both-known	ΕΝΤΑΣΗ	2	ΕΝΤΑΞΗ	7	3.5	True	low
both-known	ΜΑΙΕΥΤΙΚΗ	2	ΜΑΓΕΥΤΙΚΗ	7	3.5	True	low
both-known	ΠΟΛΥΑΡΙΘΜΟΣ	2	ΠΟΛΥΑΡΙΘΜΕΣ	7	3.5	True	low
both-known	ΔΑΣΙΚΟΣ	2	ΔΑΣΙΚΕΣ	7	3.5	True	low
both-known	ΠΡΩΙΜΗ	2	ΠΡΩΙΝΗ	7	3.5	True	low
both-known	ΠΡΟΣΕΧΗ	8	ΠΡΟΣΟΧΗ	27	3.4	True	low
both-known	ΧΩΡΙΣ	144	ΧΩΡΙΟ	474	3.3	True	low
both-known	ΛΑΚΚΟ	3	ΛΑΙΚΟ	10	3.3	True	low
both-known	ΓΝΩΡΙΣΟΥΝ	4	ΓΝΩΡΙΖΟΥΝ	13	3.2	True	low
both-known	ΓΙΑΤΡΕ	7	ΓΙΑΤΡΟ	21	3.0	True	low
both-known	ΓΝΩΡΙΣΕΙ	6	ΓΝΩΡΙΖΕΙ	18	3.0	True	low
both-known	ΤΟΝΟΥΣ	6	ΤΟΠΟΥΣ	18	3.0	True	low
both-known	ΣΚΕΠΑΣΕΙ	3	ΣΚΕΠΑΖΕΙ	9	3.0	True	low
both-known	ΔΙΟΙΚΗΤΙΚΟΣ	2	ΔΙΟΙΚΗΤΙΚΕΣ	6	3.0	True	low
both-known	ΖΟΥΝΕ	2	ΖΟΥΜΕ	6	3.0	True	low
both-known	ΣΤΕΡΙΑ	2	ΣΤΟΡΙΑ	6	3.0	True	low
both-known	ΑΛΗΘΙΝΕΣ	2	ΑΛΗΘΙΝΟΣ	6	3.0	True	low
both-known	ΕΠΙΤΡΟΠΕΣ	2	ΕΠΙΤΡΟΠΟΣ	6	3.0	True	low
both-known	ΓΝΩΡΙΣΑΝ	2	ΓΝΩΡΙΖΑΝ	6	3.0	True	low
both-known	ΕΓΓΟΝΕΣ	2	ΕΓΓΟΝΟΣ	6	3.0	True	low
both-known	ΤΟΜΟΥΣ	2	ΤΟΝΟΥΣ	6	3.0	True	low
both-known	ΒΑΣΙΚΕΣ	2	ΒΑΣΙΚΟΣ	6	3.0	True	low
both-known	ΠΑΡΟΥΣΙΑΣΟΥΝ	2	ΠΑΡΟΥΣΙΑΖΟΥΝ	6	3.0	True	low
both-known	ΓΕΡΕΣ	2	ΓΕΡΟΣ	6	3.0	True	low
both-known	ΚΑΘΑΡΙΣΕΙ	2	ΚΑΘΑΡΙΖΕΙ	6	3.0	True	low
one-known	ΣΤΑΧΤΗ	2	ΣΠΑΧΤΗ	6	3.0	False	low
both-known	ΚΕΡΔΙΖΕΙ	2	ΚΕΡΔΙΣΕΙ	6	3.0	True	low
both-known	ΦΡΟΝΤΙΣΕΙ	2	ΦΡΟΝΤΙΖΕΙ	6	3.0	True	low
both-known	ΧΤΗΜΑ	2	ΧΡΗΜΑ	6	3.0	True	low
both-known	ΣΤΟΙΧΙΣΕΙ	1	ΣΤΟΙΧΙΖΕΙ	3	3.0	True	low
both-known	ΘΑΥΜΑΖΟΥΝ	1	ΘΑΥΜΑΣΟΥΝ	3	3.0	True	low
both-known	ΓΟΝΟΙ	1	ΠΟΝΟΙ	3	3.0	True	low
both-known	ΣΠΟΥΔΑΣΟΥΝ	1	ΣΠΟΥΔΑΖΟΥΝ	3	3.0	True	low
both-known	ΒΟΛΟΥ	1	ΡΟΛΟΥ	3	3.0	True	low
both-known	ΕΛΛΗΝΙΚΟΣ	1	ΕΛΛΗΝΙΚΕΣ	3	3.0	True	low
both-known	ΤΑΚΤΙΚΕΣ	1	ΤΑΚΤΙΚΟΣ	3	3.0	True	low
both-known	ΓΕΥΜΑΤΟΣ	1	ΡΕΥΜΑΤΟΣ	3	3.0	True	low
both-known	ΡΟΥΛΑΣ	1	ΒΟΥΛΑΣ	3	3.0	True	low
both-known	ΠΕΣΙΜΟ	1	ΠΟΣΙΜΟ	3	3.0	True	low
both-known	ΦΤΙΑΓΜΕΝΕΣ	1	ΦΤΙΑΓΜΕΝΟΣ	3	3.0	True	low
both-known	ΡΥΘΜΙΣΕΙ	1	ΡΥΘΜΙΖΕΙ	3	3.0	True	low
both-known	ΤΟΣΩΝ	1	ΠΟΣΩΝ	3	3.0	True	low
both-known	ΓΩΝΙΑΣ	1	ΙΩΝΙΑΣ	3	3.0	True	low
both-known	ΚΑΘΑΡΙΣΟΥΝ	1	ΚΑΘΑΡΙΖΟΥΝ	3	3.0	True	low
both-known	ΑΝΕΜΕΙΝΕ	1	ΑΠΕΜΕΙΝΕ	3	3.0	True	low
both-known	ΜΙΚΡΟΤΕΡΟΣ	1	ΜΙΚΡΟΤΕΡΕΣ	3	3.0	True	low
both-known	ΑΝΤΙΚΡΙΣΕΙΣ	1	ΑΝΤΙΚΡΙΖΕΙΣ	3	3.0	True	low
both-known	ΓΥΡΙΣΟΥΝ	1	ΓΥΡΙΖΟΥΝ	3	3.0	True	low
both-known	ΕΝΤΟΝΟΣ	1	ΕΝΤΟΝΕΣ	3	3.0	True	low
both-known	ΠΙΑΤΑ	1	ΝΙΑΤΑ	3	3.0	True	low
both-known	ΑΣΤΡΟ	1	ΑΣΠΡΟ	3	3.0	True	low
both-known	ΧΑΝΙΑ	1	ΧΑΠΙΑ	3	3.0	True	low
both-known	ΚΟΥΡΕΣ	1	ΚΟΥΡΟΣ	3	3.0	True	low
both-known	ΓΥΡΙΖΕΙ	1	ΓΥΡΙΣΕΙ	3	3.0	True	low
both-known	ΕΤΟΙΜΕΣ	1	ΕΤΟΙΜΟΣ	3	3.0	True	low
both-known	ΕΣΩΤΕΡΙΚΟΣ	1	ΕΣΩΤΕΡΙΚΕΣ	3	3.0	True	low
both-known	ΕΞΩΤΕΡΙΚΕΣ	1	ΕΣΩΤΕΡΙΚΕΣ	3	3.0	True	low
both-known	ΠΟΣΟΣ	1	ΠΟΣΕΣ	3	3.0	True	low
both-known	ΓΙΟΡΤΑΣΕΙ	1	ΓΙΟΡΤΑΖΕΙ	3	3.0	True	low
both-known	ΠΕΝΝΑ	1	ΓΕΝΝΑ	3	3.0	True	low
both-known	ΟΓΚΟΥ	1	ΟΙΚΟΥ	3	3.0	True	low
both-known	ΚΑΜΕΤΕ	1	ΚΑΝΕΤΕ	3	3.0	True	low
both-known	ΣΩΖΟΥΝ	1	ΣΩΣΟΥΝ	3	3.0	True	low
both-known	ΠΡΩΘΥΠΟΥΡΓΕ	1	ΠΡΩΘΥΠΟΥΡΓΟ	3	3.0	True	low
both-known	ΑΠΑΝΤΗΣΟΥΝΕ	1	ΑΠΑΝΤΗΣΟΥΜΕ	3	3.0	True	low
both-known	ΓΝΩΡΙΖΕ	1	ΓΝΩΡΙΣΕ	3	3.0	True	low
both-known	ΤΗΛΕΦΩΝΙΚΟΣ	1	ΤΗΛΕΦΩΝΙΚΕΣ	3	3.0	True	low
one-known	ΣΙΓΗΣ	1	ΣΙΤΗΣ	3	3.0	False	low
both-known	ΔΙΑΒΑΣΟΥΜΕ	1	ΔΙΑΒΑΖΟΥΜΕ	3	3.0	True	low
both-known	ΑΧΤΙΝΕΣ	1	ΑΚΤΙΝΕΣ	3	3.0	True	low
both-known	ΣΠΑΡΤΙΑΤΙΚΕΣ	1	ΣΠΑΡΤΙΑΤΙΚΟΣ	3	3.0	True	low
both-known	ΑΣΤΕΡΑ	1	ΑΣΤΕΙΑ	3	3.0	True	low
one-known	ΑΓΡΟΣ	1	ΑΤΡΟΣ	3	3.0	False	low
both-known	ΚΟΥΤΟΣ	1	ΚΟΥΡΟΣ	3	3.0	True	low
both-known	ΕΠΑΓΓΕΛΜΑΤΙΚΟΣ	1	ΕΠΑΓΓΕΛΜΑΤΙΚΕΣ	3	3.0	True	low
both-known	ΑΝΩΜΑΛΕΣ	1	ΑΝΩΜΑΛΟΣ	3	3.0	True	low
both-known	ΚΡΗΤΙΚΕΣ	1	ΚΡΗΤΙΚΟΣ	3	3.0	True	low
both-known	ΟΡΘΡΟΙ	1	ΟΡΘΙΟΙ	3	3.0	True	low
both-known	ΕΛΕΥΘΕΡΕΣ	1	ΕΛΕΥΘΕΡΟΣ	3	3.0	True	low
both-known	ΚΛΕΙΣΜΕΝΕΣ	1	ΚΛΕΙΣΜΕΝΟΣ	3	3.0	True	low
both-known	ΣΤΗΡΙΞΕΙ	1	ΣΤΗΡΙΖΕΙ	3	3.0	True	low
both-known	ΞΕΧΑΣΜΕΝΟΣ	1	ΞΕΧΑΣΜΕΝΕΣ	3	3.0	True	low
both-known	ΡΙΓΕΣ	1	ΡΙΓΟΣ	3	3.0	True	low
both-known	ΠΑΙΡΝΟΥΝΕ	1	ΠΑΙΡΝΟΥΜΕ	3	3.0	True	low
both-known	ΣΚΟΙΝΙ	1	ΣΧΟΙΝΙ	3	3.0	True	low
both-known	ΣΤΗΡΙΞΟΥΝ	1	ΣΤΗΡΙΖΟΥΝ	3	3.0	True	low
both-known	ΦΥΓΑΝΕ	1	ΦΥΓΑΜΕ	3	3.0	True	low
both-known	ΜΕΙΝΑΝΕ	1	ΜΕΙΝΑΜΕ	3	3.0	True	low
both-known	ΒΑΖΕΙ	1	ΒΑΣΕΙ	3	3.0	True	low
both-known	ΦΩΤΙΟΣ	1	ΦΩΤΙΕΣ	3	3.0	True	low
both-known	ΚΟΥΡΑ	1	ΚΟΥΒΑ	3	3.0	True	low
both-known	ΚΟΚΚΙΝΟΣ	1	ΚΟΚΚΙΝΕΣ	3	3.0	True	low
both-known	ΕΛΑΙΟ	1	ΕΛΑΤΟ	3	3.0	True	low
both-known	ΛΙΘΟΚΤΙΣΤΟ	1	ΛΙΘΟΧΤΙΣΤΟ	3	3.0	True	low
both-known	ΝΑΞΟΣ	1	ΝΑΣΟΣ	3	3.0	True	low
both-known	ΑΔΙΚΗ	1	ΑΛΙΚΗ	3	3.0	True	low
both-known	ΚΑΜΕΝΑ	1	ΧΑΜΕΝΑ	3	3.0	True	low
both-known	ΕΥΘΥΜΕΣ	1	ΕΥΘΥΜΟΣ	3	3.0	True	low
both-known	ΠΕΤΣΙ	1	ΠΕΡΣΙ	3	3.0	True	low
both-known	ΧΤΙΣΜΑΤΟΣ	1	ΚΤΙΣΜΑΤΟΣ	3	3.0	True	low
both-known	ΒΕΑΤΡΙΚΗ	1	ΘΕΑΤΡΙΚΗ	3	3.0	True	low
both-known	ΙΔΙΕΣ	10	ΙΔΙΟΣ	29	2.9	True	low
both-known	ΜΗΝΟΣ	10	ΜΗΝΕΣ	29	2.9	True	low
both-known	ΠΗΓΑΝ	6	ΠΗΡΑΝ	17	2.8	True	low
both-known	ΑΓΩΝΙΑ	6	ΑΙΩΝΙΑ	17	2.8	True	low
both-known	ΕΞΟΔΩΝ	6	ΕΣΟΔΩΝ	17	2.8	True	low
both-known	ΚΑΤΟΥ	6	ΚΑΠΟΥ	17	2.8	True	low
both-known	ΠΙΣΤΕΨΕΙ	4	ΠΙΣΤΕΥΕΙ	11	2.8	True	low
both-known	ΑΙΩΝΑ	15	ΑΓΩΝΑ	40	2.7	True	low
both-known	ΑΔΕΛΦΕΣ	10	ΑΔΕΛΦΟΣ	27	2.7	True	low
both-known	ΧΡΙΣΤΕ	3	ΧΡΙΣΤΟ	8	2.7	True	low
both-known	ΤΟΠΙΚΟΣ	3	ΤΟΠΙΚΕΣ	8	2.7	True	low
both-known	ΠΟΣΕΣ	3	ΤΟΣΕΣ	8	2.7	True	low
both-known	ΕΦΗΜΕΡΙΔΟΣ	8	ΕΦΗΜΕΡΙΔΕΣ	21	2.6	True	low
both-known	ΜΑΤΙΝΑ	5	ΜΑΡΙΝΑ	13	2.6	True	low
both-known	ΜΑΤΙΑ	46	ΜΑΡΙΑ	117	2.5	True	low
both-known	ΔΟΥΚΑΣ	4	ΛΟΥΚΑΣ	10	2.5	True	low
both-known	ΓΕΝΙΚΕΣ	4	ΓΕΝΙΚΟΣ	10	2.5	True	low
one-known	ΕΚΑΤΟΝ	4	ΕΚΑΤΟΜ	10	2.5	False	low
both-known	ΕΞΕΤΑΖΕΙ	2	ΕΞΕΤΑΣΕΙ	5	2.5	True	low
neither-known	ΟΛΟΥΧΑ	2	ΟΔΟΥΧΑ	5	2.5	False	low
both-known	ΕΡΓΑΖΟΜΕΝΕΣ	2	ΕΡΓΑΖΟΜΕΝΟΣ	5	2.5	True	low
both-known	ΤΡΑΠΕΖΙΚΕΣ	2	ΤΡΑΠΕΖΙΚΟΣ	5	2.5	True	low
both-known	ΔΙΑΚΟΥ	2	ΔΡΑΚΟΥ	5	2.5	True	low
both-known	ΣΤΟΛΙΣΕΙ	2	ΣΤΟΛΙΖΕΙ	5	2.5	True	low
both-known	ΠΑΡΑΤΟΝΟ	2	ΠΑΡΑΠΟΝΟ	5	2.5	True	low
neither-known	ΨΥΧΡΑΝΗΣ	2	ΨΥΧΡΑΜΗΣ	5	2.5	False	low
both-known	ΜΟΡΙΑ	2	ΜΕΡΙΑ	5	2.5	True	low
both-known	ΕΝΔΕΙΑ	2	ΕΝΔΕΚΑ	5	2.5	True	low
both-known	ΦΡΟΝΤΙΣΟΥΝ	2	ΦΡΟΝΤΙΖΟΥΝ	5	2.5	True	low
both-known	ΔΩΣΑΝΕ	2	ΔΩΣΑΜΕ	5	2.5	True	low
both-known	ΑΝΟΙΧΤΟΣ	2	ΑΝΟΙΧΤΕΣ	5	2.5	True	low
both-known	ΙΔΙΩΤΙΚΟΣ	2	ΙΔΙΩΤΙΚΕΣ	5	2.5	True	low
neither-known	ΖΗΡΟΚΑΜΠΙΟΥ	2	ΞΗΡΟΚΑΜΠΙΟΥ	5	2.5	False	low
both-known	ΠΑΙΞΕΙ	2	ΠΑΙΖΕΙ	5	2.5	True	low
both-known	ΛΑΚΚΩΝ	2	ΛΑΙΚΩΝ	5	2.5	True	low
both-known	ΟΠΟΙΕΣ	34	ΟΠΟΙΟΣ	83	2.4	True	low
both-known	ΚΑΠΟΙΕΣ	12	ΚΑΠΟΙΟΣ	29	2.4	True	low
both-known	ΠΕΙΡΑ	10	ΠΕΤΡΑ	24	2.4	True	low
both-known	ΟΙΚΟΝΟΜΙΚΟΣ	6	ΟΙΚΟΝΟΜΙΚΕΣ	14	2.3	True	low
both-known	ΠΑΡΟΝΤΕΣ	3	ΠΑΡΟΝΤΟΣ	7	2.3	True	low
both-known	ΓΕΜΑΤΕΣ	3	ΓΕΜΑΤΟΣ	7	2.3	True	low
both-known	ΚΟΥΜΠΑΡΟ	3	ΚΟΥΜΠΑΡΕ	7	2.3	True	low
neither-known	ΠΑΡΑΣΚΕΙΚΑ	3	ΠΑΡΑΣΧΕΙΚΑ	7	2.3	False	low
neither-known	ΑΟΥΛΟ	3	ΛΟΥΛΟ	7	2.3	False	low
both-known	ΕΣΩΤΕΡΙΚΟ	19	ΕΞΩΤΕΡΙΚΟ	41	2.2	True	low
both-known	ΒΓΗΚΕ	5	ΒΡΗΚΕ	11	2.2	True	low
both-known	ΝΟΝΟΣ	4	ΠΟΝΟΣ	9	2.2	True	low
both-known	ΠΕΤΡΟΣ	7	ΠΕΤΡΕΣ	15	2.1	True	low
both-known	ΑΓΑΠΗΤΟ	14	ΑΓΑΠΗΤΕ	28	2.0	True	low
both-known	ΠΡΩΤΕΣ	13	ΠΡΩΤΟΣ	26	2.0	True	low
both-known	ΣΥΝΕΧΙΖΕΙ	10	ΣΥΝΕΧΙΣΕΙ	20	2.0	True	low
both-known	ΛΕΓΟΥ	6	ΛΟΓΟΥ	12	2.0	True	low
both-known	ΜΕΓΑΛΥΤΕΡΟΣ	4	ΜΕΓΑΛΥΤΕΡΕΣ	8	2.0	True	low
both-known	ΠΝΕΥΜΑΤΙΚΟΣ	3	ΠΝΕΥΜΑΤΙΚΕΣ	6	2.0	True	low
neither-known	ΣΙΩΤΗ	3	ΖΙΩΤΗ	6	2.0	False	low
both-known	ΚΟΙΝΟΤΙΚΟΣ	3	ΚΟΙΝΟΤΙΚΕΣ	6	2.0	True	low
both-known	ΓΝΩΡΙΣΩ	3	ΓΝΩΡΙΖΩ	6	2.0	True	low
both-known	ΙΕΡΟΣ	3	ΓΕΡΟΣ	6	2.0	True	low
both-known	ΞΕΝΕΣ	3	ΞΕΝΟΣ	6	2.0	True	low
neither-known	ΜΙΧΟΥ	2	ΜΙΚΟΥ	4	2.0	False	low
both-known	ΑΞΙΟΛΟΓΟΣ	2	ΑΞΙΟΛΟΓΕΣ	4	2.0	True	low
both-known	ΠΕΛΑΓΗ	2	ΠΕΛΑΤΗ	4	2.0	True	low
both-known	ΖΗΤΑΜΕ	2	ΖΗΤΑΝΕ	4	2.0	True	low
neither-known	ΠΟΥΡΓΟ	2	ΠΟΥΡΓΕ	4	2.0	False	low
neither-known	ΠΑΝΤΑΞΕΛΑΣ	2	ΠΑΝΤΑΖΕΛΑΣ	4	2.0	False	low
one-known	ΣΙΩΤΗΣ	2	ΖΙΩΤΗΣ	4	2.0	False	low
neither-known	ΚΑΡΑΛΟΜΗΣ	2	ΚΑΡΑΛΕΜΗΣ	4	2.0	False	low
both-known	ΟΥΣΙΕΣ	2	ΘΥΣΙΕΣ	4	2.0	True	low
both-known	ΑΝΩΤΑΤΟΣ	2	ΑΝΩΤΑΤΕΣ	4	2.0	True	low
both-known	ΒΑΓΙΑ	2	ΒΑΡΙΑ	4	2.0	True	low
neither-known	ΔΕΔΟΥΡΗΣ	2	ΔΕΔΟΥΤΗΣ	4	2.0	False	low
both-known	ΕΛΑΤΩΝ	2	ΕΛΑΙΩΝ	4	2.0	True	low
neither-known	ΑΛΕΥΡΗΣ	2	ΑΛΕΥΤΗΣ	4	2.0	False	low
neither-known	ΠΑΝΤΑΖΑΣ	1	ΠΑΝΤΑΞΑΣ	2	2.0	False	low
both-known	ΦΤΙΑΧΝΟΥΝΕ	1	ΦΤΙΑΧΝΟΥΜΕ	2	2.0	True	low
neither-known	ΔΡΑΚΙΑ	1	ΔΡΑΧΙΑ	2	2.0	False	low
both-known	ΕΠΙΖΗΜΙΟΣ	1	ΕΠΙΖΗΜΙΕΣ	2	2.0	True	low
both-known	ΖΩΤΙΚΕΣ	1	ΖΩΤΙΚΟΣ	2	2.0	True	low
both-known	ΕΞΟΧΟΣ	1	ΕΞΟΧΕΣ	2	2.0	True	low
both-known	ΥΠΕΡΗΦΑΝΕΣ	1	ΥΠΕΡΗΦΑΝΟΣ	2	2.0	True	low
both-known	ΚΑΤΑΚΛΥΖΕΙ	1	ΚΑΤΑΚΛΥΣΕΙ	2	2.0	True	low
both-known	ΠΡΟΕΤΟΙΜΑΣΕΙ	1	ΠΡΟΕΤΟΙΜΑΖΕΙ	2	2.0	True	low
both-known	ΜΕΓΑΛΟΠΡΕΠΟΣ	1	ΜΕΓΑΛΟΠΡΕΠΕΣ	2	2.0	True	low
both-known	ΑΠΕΡΑΝΤΕΣ	1	ΑΠΕΡΑΝΤΟΣ	2	2.0	True	low
both-known	ΚΑΤΑΠΡΑΣΙΝΕΣ	1	ΚΑΤΑΠΡΑΣΙΝΟΣ	2	2.0	True	low
neither-known	ΣΠΑΡΤΙΑΤΕΠΟΥΛΑ	1	ΣΠΑΡΤΙΑΤΟΠΟΥΛΑ	2	2.0	False	low
both-known	ΠΕΡΙΟΡΙΣΕΙ	1	ΠΕΡΙΟΡΙΖΕΙ	2	2.0	True	low
both-known	ΠΕΡΙΦΗΜΟΣ	1	ΠΕΡΙΦΗΜΕΣ	2	2.0	True	low
both-known	ΔΙΑΣΚΕΔΑΣΕΙ	1	ΔΙΑΣΚΕΔΑΖΕΙ	2	2.0	True	low
both-known	ΚΕΡΔΙΖΕ	1	ΚΕΡΔΙΣΕ	2	2.0	True	low
one-known	ΠΙΤΣΑΣ	1	ΝΙΤΣΑΣ	2	2.0	False	low
both-known	ΕΠΙΚΕΙΜΕΝΟΣ	1	ΕΠΙΚΕΙΜΕΝΕΣ	2	2.0	True	low
neither-known	ΣΙΟΥΡΔΑΣ	1	ΣΤΟΥΡΔΑΣ	2	2.0	False	low
one-known	ΓΑΖΙΑ	1	ΓΑΣΙΑ	2	2.0	False	low
one-known	ΓΑΖΙΑ	1	ΡΑΖΙΑ	2	2.0	False	low
both-known	ΕΞΑΣΦΑΛΙΣΕΙ	1	ΕΞΑΣΦΑΛΙΖΕΙ	2	2.0	True	low
both-known	ΔΡΥΟΣ	1	ΔΡΥΕΣ	2	2.0	True	low
both-known	ΑΠΟΡΕΣ	1	ΑΓΟΡΕΣ	2	2.0	True	low
both-known	ΗΛΕΚΤΡΙΚΟΣ	1	ΗΛΕΚΤΡΙΚΕΣ	2	2.0	True	low
both-known	ΣΤΟΛΙΣΟΥΝ	1	ΣΤΟΛΙΖΟΥΝ	2	2.0	True	low
both-known	ΛΙΑΚΟΥ	1	ΔΙΑΚΟΥ	2	2.0	True	low
both-known	ΜΑΤΑΙΕ	1	ΜΑΤΑΙΟ	2	2.0	True	low
both-known	ΣΥΛΛΟΓΙΚΕΣ	1	ΣΥΛΛΟΓΙΚΟΣ	2	2.0	True	low
neither-known	ΛΟΓΤΑΝΙΚΟΣ	1	ΛΟΓΙΑΝΙΚΟΣ	2	2.0	False	low
neither-known	ΑΟΓΙΑΝΙΚΟΣ	1	ΛΟΓΙΑΝΙΚΟΣ	2	2.0	False	low
both-known	ΧΑΜΕΝΗ	1	ΚΑΜΕΝΗ	2	2.0	True	low
both-known	ΣΥΝΗΘΙΣΕ	1	ΣΥΝΗΘΙΖΕ	2	2.0	True	low
one-known	ΚΟΙΛΑΔΕΣ	1	ΚΟΙΛΑΔΟΣ	2	2.0	False	low
both-known	ΧΤΥΠΑ	1	ΚΤΥΠΑ	2	2.0	True	low
both-known	ΚΤΙΣΤΕΣ	1	ΧΤΙΣΤΕΣ	2	2.0	True	low
both-known	ΠΟΛΥΤΙΜΟΣ	1	ΠΟΛΥΤΙΜΕΣ	2	2.0	True	low
both-known	ΛΙΓΟΣ	1	ΛΙΠΟΣ	2	2.0	True	low
both-known	ΕΠΑΙΞΑΝ	1	ΕΠΑΙΖΑΝ	2	2.0	True	low
both-known	ΗΛΙΚΙΩΜΕΝΕΣ	1	ΗΛΙΚΙΩΜΕΝΟΣ	2	2.0	True	low
both-known	ΟΡΙΖΕ	1	ΟΡΙΣΕ	2	2.0	True	low
both-known	ΧΑΙΔΕΥΕΙ	1	ΧΑΙΔΕΨΕΙ	2	2.0	True	low
both-known	ΚΟΙΤΑΞΕ	1	ΚΟΙΤΑΖΕ	2	2.0	True	low
both-known	ΔΡΟΣΙΣΕΙ	1	ΔΡΟΣΙΖΕΙ	2	2.0	True	low
both-known	ΝΑΝΟΣ	1	ΜΑΝΟΣ	2	2.0	True	low
neither-known	ΔΙΑΤΕΘΟ	1	ΔΙΑΤΕΘΕ	2	2.0	False	low
both-known	ΧΑΛΑΕΙ	1	ΧΑΛΑΖΙ	2	2.0	True	low
both-known	ΑΕΡΟΣ	1	ΑΕΤΟΣ	2	2.0	True	low
both-known	ΑΣΤΟΣ	1	ΑΕΤΟΣ	2	2.0	True	low
both-known	ΑΠΟΥΣΙΑΖΑΝ	1	ΑΠΟΥΣΙΑΣΑΝ	2	2.0	True	low
both-known	ΠΡΟΤΕΡΑΙΟΤΗΤΟΣ	1	ΠΡΟΤΕΡΑΙΟΤΗΤΕΣ	2	2.0	True	low
both-known	ΕΥΛΟΓΗΜΕΝΕ	1	ΕΥΛΟΓΗΜΕΝΟ	2	2.0	True	low
both-known	ΤΙΜΙΟΣ	1	ΤΙΜΙΕΣ	2	2.0	True	low
both-known	ΤΑΞΙΔΕΥΕΙ	1	ΤΑΞΙΔΕΨΕΙ	2	2.0	True	low
both-known	ΔΥΝΑΜΙΚΕΣ	1	ΔΥΝΑΜΙΚΟΣ	2	2.0	True	low
both-known	ΛΟΓΓΩΝ	1	ΛΟΓΙΩΝ	2	2.0	True	low
both-known	ΠΛΟΥΤΙΣΟΥΝ	1	ΠΛΟΥΤΙΖΟΥΝ	2	2.0	True	low
both-known	ΓΟΝΙΚΗ	1	ΙΟΝΙΚΗ	2	2.0	True	low
both-known	ΕΞΑΙΡΕΤΙΚΕΣ	1	ΕΞΑΙΡΕΤΙΚΟΣ	2	2.0	True	low
both-known	ΔΡΟΣΕΡΟΣ	1	ΔΡΟΣΕΡΕΣ	2	2.0	True	low
both-known	ΠΑΓΙΟ	1	ΠΑΓΚΟ	2	2.0	True	low
both-known	ΑΣΤΕΓΟ	1	ΑΣΤΕΙΟ	2	2.0	True	low
both-known	ΠΑΡΟΜΟΙΟΣ	1	ΠΑΡΟΜΟΙΕΣ	2	2.0	True	low
neither-known	ΚΑΡΑΛΟΜΑΝ	1	ΚΑΡΑΛΕΜΑΝ	2	2.0	False	low
both-known	ΑΡΑΙΟ	1	ΑΡΑΤΟ	2	2.0	True	low
both-known	ΑΓΟΡΑΖΟΥΝ	1	ΑΓΟΡΑΣΟΥΝ	2	2.0	True	low
neither-known	ΜΙΑΤΟΥ	1	ΜΙΛΤΟΥ	2	2.0	False	low
neither-known	ΔΟΡΝΑ	1	ΔΕΡΝΑ	2	2.0	False	low
both-known	ΔΑΔΙΑ	1	ΛΑΔΙΑ	2	2.0	True	low
both-known	ΛΑΛΙΑ	1	ΛΑΔΙΑ	2	2.0	True	low
both-known	ΑΛΩΒΗΤΕΣ	1	ΑΛΩΒΗΤΟΣ	2	2.0	True	low
both-known	ΨΥΧΙΚΟΣ	1	ΨΥΧΙΚΕΣ	2	2.0	True	low
neither-known	ΓΕΩΡΓΙΤΣΙΟΓ	1	ΓΕΩΡΓΙΤΣΙΟΙ	2	2.0	False	low
both-known	ΠΟΤΕΣ	1	ΠΟΙΕΣ	2	2.0	True	low
both-known	ΑΝΑΤΑΞΗ	1	ΑΝΑΤΑΣΗ	2	2.0	True	low
both-known	ΔΕΜΕΝΕΣ	1	ΔΕΜΕΝΟΣ	2	2.0	True	low
both-known	ΕΜΠΟΔΙΣΕΙ	1	ΕΜΠΟΔΙΖΕΙ	2	2.0	True	low
both-known	ΤΕΧΝΟΛΟΓΙΚΕΣ	1	ΤΕΧΝΟΛΟΓΙΚΟΣ	2	2.0	True	low
both-known	ΠΑΡΑΓΩΓΙΚΟΣ	1	ΠΑΡΑΓΩΓΙΚΕΣ	2	2.0	True	low
both-known	ΚΤΥΠΗΣΕ	1	ΧΤΥΠΗΣΕ	2	2.0	True	low
both-known	ΑΡΜΑΤΑ	1	ΑΙΜΑΤΑ	2	2.0	True	low
both-known	ΚΥΡΙΑΡΧΕ	1	ΚΥΡΙΑΡΧΟ	2	2.0	True	low
both-known	ΑΓΚΑΛΙΑΣΕΙ	1	ΑΓΚΑΛΙΑΖΕΙ	2	2.0	True	low
neither-known	ΡΑΛΟΣ	1	ΒΑΛΟΣ	2	2.0	False	low
both-known	ΛΙΓΟΣΤΕΣ	1	ΛΙΓΟΣΤΟΣ	2	2.0	True	low
both-known	ΧΤΥΠΗΣΕΙ	1	ΚΤΥΠΗΣΕΙ	2	2.0	True	low
